time_now,day_night,optical_density,transmittance,od_raw,temperature,light_intensity_a,light_intensity_rpi,fm,fo,fj,fi,vj,fm_fi,fi_fj,fj_fo,fi_fo,fm_fj,variable_fluorescence,quantum_yield
13/09/2019 10:11:02,Day,0.302,49.88,432.0,-11.22,1014.0,188.0,2.07202346041056,0.703186705767351,1.6966568914956,1.97693059628544,0.73,0.0950928641251219,0.280273704789834,0.99347018572825,1.27374389051808,0.375366568914956,1.36883675464321,0.66
13/09/2019 10:21:03,Day,0.302,49.88,432.0,-11.33,1016.0,188.0,2.07953079178886,0.700684261974585,1.6966568914956,1.98443792766373,0.72,0.0950928641251221,0.287781036168133,0.995972629521017,1.28375366568915,0.382873900293255,1.37884652981427,0.66
13/09/2019 10:31:03,Day,0.306,49.42,428.0,-11.22,1014.0,188.0,2.08703812316716,0.703186705767351,1.69915933528837,1.9869403714565,0.72,0.100097751710655,0.287781036168133,0.995972629521017,1.28375366568915,0.387878787878788,1.3838514173998,0.66
13/09/2019 10:41:02,Day,0.306,49.42,428.0,-11.44,1011.0,189.0,2.09204301075269,0.695679374389052,1.69165200391007,1.98443792766373,0.71,0.107605083088954,0.292785923753666,0.995972629521017,1.28875855327468,0.40039100684262,1.39636363636364,0.67
13/09/2019 10:51:03,Day,0.309,49.08,425.0,-11.44,1013.0,189.0,2.11206256109482,0.71069403714565,1.7191788856305,2.0169696969697,0.72,0.0950928641251219,0.297790811339198,1.00848484848485,1.30627565982405,0.39288367546432,1.40136852394917,0.66
13/09/2019 11:01:02,Day,0.312,48.73,422.0,-11.22,1011.0,190.0,2.11706744868035,0.71069403714565,1.72168132942326,2.01947214076246,0.72,0.0975953079178886,0.297790811339198,1.01098729227761,1.30877810361681,0.395386119257087,1.4063734115347,0.66
13/09/2019 11:11:03,Day,0.315,48.38,419.0,-11.22,1014.0,190.0,2.13208211143695,0.71069403714565,1.72918866080156,2.0319843597263,0.72,0.100097751710654,0.302795698924731,1.01849462365591,1.32129032258065,0.402893450635386,1.4213880742913,0.67
13/09/2019 11:21:03,Day,0.316,48.27,418.0,-10.9,1013.0,190.0,2.14209188660802,0.718201368523949,1.73169110459433,2.04199413489736,0.71,0.100097751710655,0.31030303030303,1.01348973607038,1.32379276637341,0.410400782013685,1.42389051808407,0.66
13/09/2019 11:31:02,Day,0.319,47.92,415.0,-11.33,1014.0,190.0,2.15710654936461,0.71069403714565,1.7417008797654,2.06201368523949,0.71,0.0950928641251223,0.320312805474096,1.03100684261975,1.35131964809384,0.415405669599218,1.44641251221896,0.67
13/09/2019 11:41:03,Day,0.321,47.81,414.0,-11.22,1009.0,191.0,2.16461388074291,0.718201368523949,1.7417008797654,2.05200391006843,0.71,0.112609970674487,0.31030303030303,1.02349951124145,1.33380254154448,0.422913000977517,1.44641251221896,0.67
13/09/2019 11:51:03,Day,0.326,47.23,409.0,-11.22,1014.0,191.0,2.17962854349951,0.725708699902248,1.76172043010753,2.07953079178886,0.71,0.100097751710655,0.317810361681329,1.03601173020528,1.35382209188661,0.417908113391984,1.45391984359726,0.67
13/09/2019 12:01:03,Day,0.327,47.11,408.0,-11.22,1014.0,191.0,2.19964809384164,0.730713587487781,1.77673509286413,2.09204301075269,0.71,0.107605083088954,0.315307917888563,1.04602150537634,1.36132942326491,0.422913000977517,1.46893450635386,0.67
13/09/2019 12:11:02,Day,0.327,47.11,408.0,-11.22,1014.0,191.0,2.20965786901271,0.735718475073314,1.77923753665689,2.11206256109482,0.71,0.0975953079178886,0.332825024437927,1.04351906158358,1.37634408602151,0.430420332355816,1.47393939393939,0.67
13/09/2019 12:21:03,Day,0.327,47.11,408.0,-11.44,1010.0,192.0,2.22467253176931,0.735718475073314,1.79174975562072,2.12957966764418,0.71,0.0950928641251223,0.33782991202346,1.05603128054741,1.39386119257087,0.432922776148583,1.48895405669599,0.67
13/09/2019 12:31:02,Day,0.334,46.3,401.0,-11.33,1014.0,192.0,2.24218963831867,0.73822091886608,1.78424242424242,2.13208211143695,0.7,0.110107526881721,0.347839687194526,1.04602150537634,1.39386119257087,0.457947214076246,1.50396871945259,0.67
